circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYNCOLONY,DOMESTIC,1,5588,5534.0,685674,10676.32
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,D K ENCLAVE,DOMESTIC,1,776,773.0,137621,3160.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,FCI COLONY,DOMESTIC,1,2300,2254.0,349883,5382.63
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,HMT COL IVTH VENTURE,DOMESTIC,1,4053,4006.0,587185,16188.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,HMT COMMUNITY HALL,DOMESTIC,1,2456,2426.0,343839,8694.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,HV,DOMESTIC,1,59,46.0,23978,404.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,J P N NAGAR,DOMESTIC,1,1278,1266.0,169058,2674.55
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,JANAPRIYA WEST CITY,DOMESTIC,1,923,922.0,143023,2636.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,LAKEVIEW ENCLAVE,DOMESTIC,1,144,144.0,22292,265.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,LITTLE ROCK APPTMNTS,DOMESTIC,1,54,48.0,7742,54.9
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,AYODYA ROAD,DOMESTIC,1,119,119.0,10591,570.26
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BANDA MADHARAM,DOMESTIC,1,202,182.0,14849,162.5
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BANDAMADARAM QUARTERS,DOMESTIC,1,100,100.0,6495,96.4
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BANK COLONY,DOMESTIC,1,256,250.0,23750,329.81
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BARMAJI GUDA,DOMESTIC,1,73,71.0,5505,50.1
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BASARGADI,DOMESTIC,1,433,395.0,42368,612.53
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,BASARGADI HV,DOMESTIC,1,9,8.0,1026,83.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LAXMAPUR,DOMESTIC,1,949,906.0,75545,741.31
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LAXMAPUR THANDA,DOMESTIC,1,61,61.0,3974,32.42
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LAXMINAGAR,DOMESTIC,1,492,491.0,45039,676.85
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,LGM PET,DOMESTIC,1,7,6.0,5867,74.0
