circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BRINDAVAN COLONY/,NON-DOMESTIC AND COMMERCIAL,2,12,10.0,705,26.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,CBN COLONY/,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,150,3.24
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,DEFENCE CLNY(NEREDMET)BIKSHAPA,NON-DOMESTIC AND COMMERCIAL,2,74,69.0,11160,205.28
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,G.K.COLONY/BIKSHAPATHI,NON-DOMESTIC AND COMMERCIAL,2,101,89.0,15479,300.48
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,G.K.NAGAR,NON-DOMESTIC AND COMMERCIAL,2,28,26.0,3293,46.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,GEETHA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,23,16.0,1265,48.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,GEETHA NGR 2,NON-DOMESTIC AND COMMERCIAL,2,21,18.0,4451,55.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,GOVT & (OBMMS)SERVICES ,NON-DOMESTIC AND COMMERCIAL,2,161,161.0,18101,194.68
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAI KISAN CLNY/SAMBARAJU,NON-DOMESTIC AND COMMERCIAL,2,34,34.0,7920,87.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAMMIGADDA HV SERVICE,NON-DOMESTIC AND COMMERCIAL,2,16,13.0,27578,325.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAMMIIGADDA HV,NON-DOMESTIC AND COMMERCIAL,2,38,36.0,61111,692.26
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JEEVAN REDDY NGR/PURNA CHANDER,NON-DOMESTIC AND COMMERCIAL,2,14,11.0,617,31.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JYOTHIBUILDER/PURNA CHANDER ,NON-DOMESTIC AND COMMERCIAL,2,28,26.0,3509,140.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,KAMALANAGAR/ MAHENDER ,NON-DOMESTIC AND COMMERCIAL,2,117,106.0,12438,224.3
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,KUSHAIGUDA,NON-DOMESTIC AND COMMERCIAL,2,95,40.0,1880,146.58
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,KUSHAIGUDA PH-II,NON-DOMESTIC AND COMMERCIAL,2,43,39.0,84018,1183.43
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,MARUTI NAGAR/CH SRINIVAS,NON-DOMESTIC AND COMMERCIAL,2,28,25.0,4688,67.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,M/S GREEN WOOD,NON-DOMESTIC AND COMMERCIAL,2,39,28.0,6824,139.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAHALAXMIPURI,NON-DOMESTIC AND COMMERCIAL,2,26,20.0,1565,55.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAIN ROAD KINDHI BASTHI,NON-DOMESTIC AND COMMERCIAL,2,53,53.0,3983,64.57
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAITHRI V.GUDA NON CT SERVICES,NON-DOMESTIC AND COMMERCIAL,2,51,51.0,48883,578.46
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MALKAJGIRI-ST,NON-DOMESTIC AND COMMERCIAL,2,3,3.0,146,10.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MANI ENCLAVE,NON-DOMESTIC AND COMMERCIAL,2,7,4.0,1057,28.0
